County,State,MUAP_Code,MUAP_Service_Area,MUAP_Status,Designation_Date,MUAP_Update_Date,MUAP_Withdrawal_Date,IMU_Score,Population_Type,MUAP_Component_Geo_Name,MUAP_Component_Geo_Type_Code,Pct_Pop_Below_Poverty,Poverty_IMU_Score,Pct_Pop_65_Over,Pop_65_Over_IMU_Score,Infant_Mortality_Rate,Infant_Mortality_IMU_Score,MUAP_Designation_Population,MUAP_Total_Resident_Population,Providers_per_1000,Provider_Ratio_per_1000,Provider_Ratio_IMU_Score,MUA_count
Lincoln County,Minnesota,2708134100,Tyler/Lake Benton,Designated,6/21/13,6/21/13,,61.5,Medically Underserved Area,Lake Benton,CSD,11.6,20.0,20.4,9.8,3.0,26.0,1915.0,4315.0,0.28,,5.7,1
Lincoln County,Minnesota,2708134118,Tyler/Lake Benton,Designated,6/21/13,6/21/13,,61.5,Medically Underserved Area,Lake Benton,CSD,11.6,20.0,20.4,9.8,3.0,26.0,1915.0,4315.0,0.28,,5.7,1
St. Louis County,Minnesota,27137011400,Aurora/Hoyt Lakes,Designated,6/20/13,6/20/13,,58.7,Medically Underserved Area,114,CT,9.4,21.0,21.1,8.9,6.4,26.0,7239.0,11239.0,0.18,,2.8,1
St. Louis County,Minnesota,27137013600,Aurora/Hoyt Lakes,Designated,6/20/13,6/20/13,,58.7,Medically Underserved Area,136,CT,9.4,21.0,21.1,8.9,6.4,26.0,7239.0,11239.0,0.18,,2.8,1
St. Louis County,Minnesota,27137013800,Aurora/Hoyt Lakes,Designated,6/20/13,6/20/13,,58.7,Medically Underserved Area,138,CT,9.4,21.0,21.1,8.9,6.4,26.0,7239.0,11239.0,0.18,,2.8,1
St. Louis County,Minnesota,27137013900,Aurora/Hoyt Lakes,Designated,6/20/13,6/20/13,,58.7,Medically Underserved Area,139,CT,9.4,21.0,21.1,8.9,6.4,26.0,7239.0,11239.0,0.18,,2.8,1
St. Louis County,Minnesota,27137014000,Aurora/Hoyt Lakes,Designated,6/20/13,6/20/13,,58.7,Medically Underserved Area,140,CT,9.4,21.0,21.1,8.9,6.4,26.0,7239.0,11239.0,0.18,,2.8,1
Koochiching County,Minnesota,2707131040,International Falls,Designated,4/18/13,4/18/13,,61.6,Medically Underserved Area,International Falls,CSD,11.7,20.0,19.4,11.1,11.1,23.2,3169.0,10569.0,0.35,,7.3,1
Koochiching County,Minnesota,2707153134,International Falls,Designated,4/18/13,4/18/13,,61.6,Medically Underserved Area,Ranier,CSD,11.7,20.0,19.4,11.1,11.1,23.2,3169.0,10569.0,0.35,,7.3,1
Koochiching County,Minnesota,2707152990,International Falls,Designated,4/18/13,4/18/13,,61.6,Medically Underserved Area,Rainy Lake,CSD,11.7,20.0,19.4,11.1,11.1,23.2,3169.0,10569.0,0.35,,7.3,1
Pleasants County,West Virginia,54073,Pleasants County,Designated,4/16/13,4/16/13,,61.1,Medically Underserved Area,Pleasants,SCTY,20.8,13.6,15.6,17.8,9.0,25.6,3663.0,7263.0,0.25,,4.1,1
Edwards County,Kansas,20047,Low Income - Edwards County,Designated,4/8/13,4/8/13,,61.1,MUP Low Income,Edwards,SCTY,17.1,16.2,16.6,16.1,4.7,26.0,745.0,1145.0,0.18,,2.8,1
Walker County,Alabama,1127,Low Income - Walker County,Designated,4/8/13,4/8/13,,61.6,MUP Low Income,Walker,SCTY,18.6,14.9,15.5,17.8,11.7,23.2,12314.0,27714.0,0.28,,5.7,1
Wilcox County,Alabama,1131,Low Inome - Wilcox County,Designated,1/17/13,4/8/13,,51.3,MUP Low Income,Wilcox,SCTY,38.5,2.1,14.5,18.7,12.0,23.2,2412.0,7412.0,0.34,,7.3,1
Honolulu County,Hawaii,15003009200,Medicaid Eligible - Wahiawa East,Designated,3/29/13,3/29/13,,64.1,MUP Medicaid Eligible,92,CT,10.4,20.0,17.4,14.4,10.3,24.0,2736.0,6736.0,0.3,,5.7,1
Honolulu County,Hawaii,15003009300,Medicaid Eligible - Wahiawa East,Designated,3/29/13,3/29/13,,64.1,MUP Medicaid Eligible,93,CT,10.4,20.0,17.4,14.4,10.3,24.0,2736.0,6736.0,0.3,,5.7,1
Honolulu County,Hawaii,15003009400,Medicaid Eligible - Wahiawa East,Designated,3/29/13,3/29/13,,64.1,MUP Medicaid Eligible,94,CT,10.4,20.0,17.4,14.4,10.3,24.0,2736.0,6736.0,0.3,,5.7,1
Honolulu County,Hawaii,15003009100,Medicaid Eligible - Wahiawa East,Designated,3/29/13,3/29/13,,64.1,MUP Medicaid Eligible,91,CT,10.4,20.0,17.4,14.4,10.3,24.0,2736.0,6736.0,0.3,,5.7,1
Fulton County,Georgia,13121007500,Low Income - Southwest Atlanta,Designated,3/29/13,3/29/13,,56.9,MUP Low Income,75,CT,25.5,10.9,8.6,19.9,8.5,25.6,36412.0,43412.0,0.08,,0.5,1
Fulton County,Georgia,13121007602,Low Income - Southwest Atlanta,Designated,3/29/13,3/29/13,,56.9,MUP Low Income,76.02,CT,25.5,10.9,8.6,19.9,8.5,25.6,36412.0,43412.0,0.08,,0.5,1
Fulton County,Georgia,13121010604,Low Income - Southwest Atlanta,Designated,3/29/13,3/29/13,,56.9,MUP Low Income,106.04,CT,25.5,10.9,8.6,19.9,8.5,25.6,36412.0,43412.0,0.08,,0.5,1
Fulton County,Georgia,13121010800,Low Income - Southwest Atlanta,Designated,3/29/13,3/29/13,,56.9,MUP Low Income,108,CT,25.5,10.9,8.6,19.9,8.5,25.6,36412.0,43412.0,0.08,,0.5,1
Fulton County,Georgia,13121011000,Low Income - Southwest Atlanta,Designated,3/29/13,3/29/13,,56.9,MUP Low Income,110,CT,25.5,10.9,8.6,19.9,8.5,25.6,36412.0,43412.0,0.08,,0.5,1
Fulton County,Georgia,13121011100,Low Income - Southwest Atlanta,Designated,3/29/13,3/29/13,,56.9,MUP Low Income,111,CT,25.5,10.9,8.6,19.9,8.5,25.6,36412.0,43412.0,0.08,,0.5,1
Fulton County,Georgia,13121011202,Low Income - Southwest Atlanta,Designated,3/29/13,3/29/13,,56.9,MUP Low Income,112.02,CT,25.5,10.9,8.6,19.9,8.5,25.6,36412.0,43412.0,0.08,,0.5,1
Fulton County,Georgia,13121011301,Low Income - Southwest Atlanta,Designated,3/29/13,3/29/13,,56.9,MUP Low Income,113.01,CT,25.5,10.9,8.6,19.9,8.5,25.6,36412.0,43412.0,0.08,,0.5,1
Fulton County,Georgia,13121011306,Low Income - Southwest Atlanta,Designated,3/29/13,3/29/13,,56.9,MUP Low Income,113.06,CT,25.5,10.9,8.6,19.9,8.5,25.6,36412.0,43412.0,0.08,,0.5,1
Fulton County,Georgia,13121010507,Low Income - Southwest Atlanta,Designated,3/29/13,3/29/13,,56.9,MUP Low Income,105.07,CT,25.5,10.9,8.6,19.9,8.5,25.6,36412.0,43412.0,0.08,,0.5,1
Palm Beach County,Florida,12099000204,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,2.04,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Palm Beach County,Florida,12099000205,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,2.05,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Palm Beach County,Florida,12099000206,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,2.06,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Palm Beach County,Florida,12099000208,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,2.08,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Palm Beach County,Florida,12099000209,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,2.09,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Palm Beach County,Florida,12099000210,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,2.1,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Palm Beach County,Florida,12099000211,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,2.11,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Palm Beach County,Florida,12099000301,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,3.01,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Palm Beach County,Florida,12099000303,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,3.03,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Palm Beach County,Florida,12099000405,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,4.05,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Palm Beach County,Florida,12099000406,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,4.06,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Palm Beach County,Florida,12099000407,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,4.07,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Palm Beach County,Florida,12099000213,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,2.13,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Palm Beach County,Florida,12099000214,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,2.14,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Palm Beach County,Florida,12099000215,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,2.15,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Palm Beach County,Florida,12099000102,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,1.02,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Palm Beach County,Florida,12099000101,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,1.01,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Palm Beach County,Florida,12099000408,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,4.08,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Palm Beach County,Florida,12099000410,Low Income - Jupiter,Designated,4/15/11,4/15/11,,61.2,MUP Low Income,4.1,CT,6.4,21.9,18.4,12.8,7.2,26.0,13523.0,16523.0,0.09,,0.5,1
Gilmer County,West Virginia,54021,Low Income - Gilmer County,Designated,4/11/11,4/11/11,,58.6,MUP Low Income,Gilmer,SCTY,21.0,13.6,16.5,16.1,9.9,24.8,1527.0,2927.0,0.24,,4.1,1
Kent County,Michigan,26081013700,Low Inc - Wyoming Service Area,Designated,4/7/11,4/7/11,,81.0,Medically Underserved Area,137,CT,14.0,18.7,9.3,19.8,8.3,25.6,-3297.0,25903.0,0.56,,16.9,1
Kent County,Michigan,26081013801,Low Inc - Wyoming Service Area,Designated,4/7/11,4/7/11,,81.0,Medically Underserved Area,138.01,CT,14.0,18.7,9.3,19.8,8.3,25.6,-3297.0,25903.0,0.56,,16.9,1
Kent County,Michigan,26081013802,Low Inc - Wyoming Service Area,Designated,4/7/11,4/7/11,,81.0,Medically Underserved Area,138.02,CT,14.0,18.7,9.3,19.8,8.3,25.6,-3297.0,25903.0,0.56,,16.9,1
Kent County,Michigan,26081013900,Low Inc - Wyoming Service Area,Designated,4/7/11,4/7/11,,81.0,Medically Underserved Area,139,CT,14.0,18.7,9.3,19.8,8.3,25.6,-3297.0,25903.0,0.56,,16.9,1
Kent County,Michigan,26081014000,Low Inc - Wyoming Service Area,Designated,4/7/11,4/7/11,,81.0,Medically Underserved Area,140,CT,14.0,18.7,9.3,19.8,8.3,25.6,-3297.0,25903.0,0.56,,16.9,1
Kent County,Michigan,26081014100,Low Inc - Wyoming Service Area,Designated,4/7/11,4/7/11,,81.0,Medically Underserved Area,141,CT,14.0,18.7,9.3,19.8,8.3,25.6,-3297.0,25903.0,0.56,,16.9,1
Kent County,Michigan,26081014703,Low Inc - Wyoming Service Area,Designated,4/7/11,4/7/11,,81.0,Medically Underserved Area,147.03,CT,14.0,18.7,9.3,19.8,8.3,25.6,-3297.0,25903.0,0.56,,16.9,1
Kent County,Michigan,26081012901,Low Inc - Wyoming Service Area,Designated,4/7/11,4/7/11,,81.0,Medically Underserved Area,129.01,CT,14.0,18.7,9.3,19.8,8.3,25.6,-3297.0,25903.0,0.56,,16.9,1
Kent County,Michigan,26081012902,Low Inc - Wyoming Service Area,Designated,4/7/11,4/7/11,,81.0,Medically Underserved Area,129.02,CT,14.0,18.7,9.3,19.8,8.3,25.6,-3297.0,25903.0,0.56,,16.9,1
Kent County,Michigan,26081013300,Low Inc - Wyoming Service Area,Designated,4/7/11,4/7/11,,81.0,Medically Underserved Area,133,CT,14.0,18.7,9.3,19.8,8.3,25.6,-3297.0,25903.0,0.56,,16.9,1
Kent County,Michigan,26081013400,Low Inc - Wyoming Service Area,Designated,4/7/11,4/7/11,,81.0,Medically Underserved Area,134,CT,14.0,18.7,9.3,19.8,8.3,25.6,-3297.0,25903.0,0.56,,16.9,1
Kent County,Michigan,26081013500,Low Inc - Wyoming Service Area,Designated,4/7/11,4/7/11,,81.0,Medically Underserved Area,135,CT,14.0,18.7,9.3,19.8,8.3,25.6,-3297.0,25903.0,0.56,,16.9,1
Kent County,Michigan,26081013600,Low Inc - Wyoming Service Area,Designated,4/7/11,4/7/11,,81.0,Medically Underserved Area,136,CT,14.0,18.7,9.3,19.8,8.3,25.6,-3297.0,25903.0,0.56,,16.9,1
Kent County,Michigan,26081014200,Low Inc - Wyoming Service Area,Designated,4/7/11,4/7/11,,81.0,Medically Underserved Area,142,CT,14.0,18.7,9.3,19.8,8.3,25.6,-3297.0,25903.0,0.56,,16.9,1
Kent County,Michigan,26081014300,Low Inc - Wyoming Service Area,Designated,4/7/11,4/7/11,,81.0,Medically Underserved Area,143,CT,14.0,18.7,9.3,19.8,8.3,25.6,-3297.0,25903.0,0.56,,16.9,1
Kent County,Michigan,26081014701,Low Inc - Wyoming Service Area,Designated,4/7/11,4/7/11,,81.0,Medically Underserved Area,147.01,CT,14.0,18.7,9.3,19.8,8.3,25.6,-3297.0,25903.0,0.56,,16.9,1
Franklin County,New York,3603307839,Northwest Franklin County,Designated,4/4/11,4/4/11,,59.6,Medically Underserved Area,Brandon,CSD,18.4,14.9,14.4,18.7,5.2,26.0,8293.0,9093.0,0.04,,0.0,1
Franklin County,New York,3603320610,Northwest Franklin County,Designated,4/4/11,4/4/11,,59.6,Medically Underserved Area,Dickinson,CSD,18.4,14.9,14.4,18.7,5.2,26.0,8293.0,9093.0,0.04,,0.0,1
Franklin County,New York,3603326737,Northwest Franklin County,Designated,4/4/11,4/4/11,,59.6,Medically Underserved Area,Fort Covington,CSD,18.4,14.9,14.4,18.7,5.2,26.0,8293.0,9093.0,0.04,,0.0,1
Franklin County,New York,3603347933,Northwest Franklin County,Designated,4/4/11,4/4/11,,59.6,Medically Underserved Area,Moira,CSD,18.4,14.9,14.4,18.7,5.2,26.0,8293.0,9093.0,0.04,,0.0,1
Franklin County,New York,3603304319,Northwest Franklin County,Designated,4/4/11,4/4/11,,59.6,Medically Underserved Area,Bangor,CSD,18.4,14.9,14.4,18.7,5.2,26.0,8293.0,9093.0,0.04,,0.0,1
Franklin County,New York,3603307278,Northwest Franklin County,Designated,4/4/11,4/4/11,,59.6,Medically Underserved Area,Bombay,CSD,18.4,14.9,14.4,18.7,5.2,26.0,8293.0,9093.0,0.04,,0.0,1
Waynesboro City,Virginia,51820,Waynesboro City,Withdrawn,3/28/11,1/2/24,1/2/24,56.5,Medically Underserved Area,Waynesboro,SCTY,16.5,16.2,18.2,12.8,7.8,26.0,16096.0,21096.0,0.12,,1.5,1
Washington County,Oklahoma,40147,Low Income - Washington County,Designated,3/24/11,3/24/11,,57.8,MUP Low Income,Washington,SCTY,16.5,16.2,18.2,12.8,6.1,26.0,11697.0,19297.0,0.2,,2.8,1
Appomattox County,Virginia,51011,Low Income - Appomattox County,Designated,3/23/11,3/23/11,,61.0,MUP Low Income,Appomattox,SCTY,15.0,17.4,16.1,16.1,5.6,26.0,3502.0,4902.0,0.14,,1.5,1
Grayson County,Virginia,51077,Grayson County,Designated,3/22/11,3/22/11,,51.0,Medically Underserved Area,Grayson,SCTY,20.3,13.6,20.8,9.8,9.6,24.8,10921.0,15921.0,0.16,,2.8,1
Page County,Virginia,51139,Low Income - Page County,Designated,3/21/11,3/21/11,,57.0,MUP Low Income,Page,SCTY,16.4,16.2,17.0,16.1,11.1,23.2,6885.0,9285.0,0.13,,1.5,1
El Paso County,Texas,48141001002,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,10.02,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141980000,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,9800,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141001001,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,10.01,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141003000,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,30,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141003701,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,37.01,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141002600,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,26,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141003100,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,31,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141003200,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,32,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141002500,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,25,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141002400,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,24,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141004202,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,42.02,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141004201,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,42.01,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141004104,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,41.04,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141004106,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,41.06,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141004103,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,41.03,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141004105,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,41.05,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141004107,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,41.07,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141003501,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,35.01,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141003801,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,38.01,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141003803,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,38.03,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141003702,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,37.02,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141003502,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,35.02,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141003601,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,36.01,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141003602,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,36.02,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141003300,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,33,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141003402,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,34.02,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
El Paso County,Texas,48141003403,Lower Valley El Paso,Withdrawn,8/6/10,6/15/20,6/15/20,54.5,Medically Underserved Area,34.03,CT,31.0,6.6,15.9,17.8,4.3,26.0,63162.0,124962.0,0.25,,4.1,1
Story County,Iowa,19169001000,Low - Income Story-SW CT,Designated,3/16/11,3/16/11,,59.8,MUP Low Income,10,CT,21.8,13.6,4.9,20.2,4.4,26.0,7765.0,8365.0,0.04,,0.0,1
Story County,Iowa,19169001100,Low - Income Story-SW CT,Designated,3/16/11,3/16/11,,59.8,MUP Low Income,11,CT,21.8,13.6,4.9,20.2,4.4,26.0,7765.0,8365.0,0.04,,0.0,1
Story County,Iowa,19169001200,Low - Income Story-SW CT,Designated,3/16/11,3/16/11,,59.8,MUP Low Income,12,CT,21.8,13.6,4.9,20.2,4.4,26.0,7765.0,8365.0,0.04,,0.0,1
Story County,Iowa,19169001301,Low - Income Story-SW CT,Designated,3/16/11,3/16/11,,59.8,MUP Low Income,13.01,CT,21.8,13.6,4.9,20.2,4.4,26.0,7765.0,8365.0,0.04,,0.0,1
Story County,Iowa,19169000700,Low - Income Story-SW CT,Designated,3/16/11,3/16/11,,59.8,MUP Low Income,7,CT,21.8,13.6,4.9,20.2,4.4,26.0,7765.0,8365.0,0.04,,0.0,1
Barbour County,West Virginia,54001,Barbour,Designated,3/16/11,3/16/11,,59.1,Medically Underserved Area,Barbour,SCTY,19.5,14.9,16.4,16.1,11.0,24.0,7805.0,15205.0,0.24,,4.1,1
Oconee County,South Carolina,45073,Low Income - Oconee County,Designated,3/3/11,3/3/11,,60.7,MUP Low Income,Oconee,SCTY,16.2,16.2,18.6,12.8,6.6,26.0,11737.0,27537.0,0.29,,5.7,1
Lane County,Oregon,4103992346,Oakridge,Designated,2/17/11,2/17/11,,50.7,Medically Underserved Area,Oakridge,CSD,19.2,14.9,20.6,9.8,6.7,26.0,4397.0,4397.0,0.0,,0.0,1
Yankton County,South Dakota,46135,Low Income - Yankton County,Designated,2/14/11,2/14/11,,89.8,MUP Low Income,Yankton,SCTY,12.5,18.7,15.8,17.8,8.5,25.6,-7291.0,6309.0,1.08,,27.7,1
Pulaski County,Virginia,51155,LOW INCOME - PULASKI  COUNTY,Designated,2/14/11,2/14/11,,60.7,MUP Low Income,Pulaski,SCTY,15.9,17.4,17.4,14.4,11.4,23.2,5239.0,12039.0,0.28,,5.7,1
Allen County,Kentucky,21003,LI-Allen County,Withdrawn,2/7/11,6/26/17,6/26/17,59.8,MUP Low Income,Allen,SCTY,20.1,13.6,14.2,18.7,6.7,26.0,5763.0,8163.0,0.15,,1.5,1
Pendleton County,West Virginia,54071,Low Inc - Pendleton County,Designated,2/4/11,2/4/11,,61.3,MUP Low Income,Pendleton,SCTY,14.5,17.4,21.5,8.9,0.0,26.0,792.0,2792.0,0.36,,9.0,1
Eagle County,Colorado,8037,Low Inc-Eagle County,Designated,2/2/11,2/2/11,,73.1,MUP Low Income,Eagle,SCTY,5.1,22.8,4.8,20.2,4.1,26.0,4723.0,8323.0,0.22,,4.1,1
Baltimore City,Maryland,24510272003,Cross Country/Cheswolde,Designated,2/1/11,2/1/11,,61.6,Medically Underserved Area,2720.03,CT,13.0,18.7,18.5,12.8,7.8,26.0,6415.0,12415.0,0.24,,4.1,1
Baltimore City,Maryland,24510272004,Cross Country/Cheswolde,Designated,2/1/11,2/1/11,,61.6,Medically Underserved Area,2720.04,CT,13.0,18.7,18.5,12.8,7.8,26.0,6415.0,12415.0,0.24,,4.1,1
Baltimore City,Maryland,24510272005,Cross Country/Cheswolde,Designated,2/1/11,2/1/11,,61.6,Medically Underserved Area,2720.05,CT,13.0,18.7,18.5,12.8,7.8,26.0,6415.0,12415.0,0.24,,4.1,1
Grand Traverse County,Michigan,26055551100,Low Income - Traverse City Service Area,Designated,1/28/11,1/28/11,,50.7,MUP Low Income,5511,CT,21.7,13.6,24.0,7.0,6.3,26.0,3243.0,6443.0,0.25,,4.1,1
Grand Traverse County,Michigan,26055551200,Low Income - Traverse City Service Area,Designated,1/28/11,1/28/11,,50.7,MUP Low Income,5512,CT,21.7,13.6,24.0,7.0,6.3,26.0,3243.0,6443.0,0.25,,4.1,1
Grand Traverse County,Michigan,26055551300,Low Income - Traverse City Service Area,Designated,1/28/11,1/28/11,,50.7,MUP Low Income,5513,CT,21.7,13.6,24.0,7.0,6.3,26.0,3243.0,6443.0,0.25,,4.1,1
